"연도","고객번호","기업체명","원장번호","개인법인사업자구분명","보증잔액","직위재구분","상시직원수","통합통계거래상대처은행","신용평가등급"
2018-12-31,074498693,(기타)농업회사법인(주)강화드림,THE201800021,법인사업자,100000000,직접,10,중소기업은행,KR13
2018-12-31,066383813,(주)황룡기업,TOJ201600537,법인사업자,59670000,직접,6,중소기업은행,KR6
2018-12-31,073678485,(주)로얄하우징,TOA201700217,법인사업자,270000000,직접,2,우리은행,KR5
2018-12-31,066828446,TiTi,TAH201001550,개인사업자,23750000,직접,0,우리은행,KR10
2018-12-31,074678866,드림안경,TOE201700184,개인사업자,100000000,직접,0,국민은행,KR13
2018-12-31,075364933,(주)비알팜,TJE201700445,법인사업자,900000000,직접,46,농업협동조합,KR9
2018-12-31,076089217,(주)더블유엠디케이,TAD201800526,법인사업자,900000000,직접,11,KEB하나은행,KR7
2018-12-31,071267584,크린토피아광주북구지사,TOA201300890,개인사업자,150000000,직접,8,국민은행,KR5
2018-12-31,068283458,(주)성림,TOI201400442,법인사업자,72000000,직접,18,광주은행,KR6
2018-12-31,060656834,우리건기,TJA201400637,개인사업자,4250000,직접,0,농업협동조합,KR7
2018-12-31,059654478,(주)해피월드투어,TAP201800933,법인사업자,85000000,직접,3,우리은행,KR4
2018-12-31,063390401,창진엔지니어링,TPA201601582,개인사업자,36000000,직접,2,신한은행,KR12
2018-12-31,066674629,한국자동차해체재활용산업,TPK201600123,개인사업자,3966688,직접,6,국민은행,KR8
2018-12-31,062500205,우리오피스,TME201401271,개인사업자,9180000,직접,4,국민은행,KR7
2018-12-31,076089576,더한의원,TNA201800334,개인사업자,100000000,직접,0,중소기업은행,KR11
2018-12-31,064817695,(주)모아메디칼,TOE201700198,법인사업자,10000000,직접,5,기타,KR4
2018-12-31,075684626,(주)디씽컴퍼니,TAL201800124,법인사업자,300000000,직접,7,국민은행,KR9
2018-12-31,073326193,(주)청명물류,TPE201800267,법인사업자,270000000,직접,16,대구은행,KR8
2018-12-31,042737124,흐름,TNC201600663,개인사업자,54400000,직접,0,전북은행,KR8
2018-12-31,070860089,(주)씨앤비에프,TQI201400468,법인사업자,420000000,직접,15,신한은행,KR8
2018-12-31,072831294,머찐아이,TSA201500435,개인사업자,9900000,직접,0,한국스탠다드차타드,KR8
2018-12-31,068593892,JH CORPORATION,TBA201101201,개인사업자,68850000,직접,2,우리은행,KR6
2018-12-31,073519010,(주)로거테크,KID201600090,법인사업자,270000000,직접,9,국민은행,KR8
2018-12-31,070220700,(주)앤디퍼런스,TAD201601218,법인사업자,225000001,직접,4,KEB하나은행,KR9
2018-12-31,076293100,(주)바오,THI201800547,법인사업자,180000000,직접,3,중소기업은행,KR6
2018-12-31,069148644,(유한)신일화학,TOJ201500583,법인사업자,267300000,직접,7,중소기업은행,KR11
2018-12-31,074046304,용진운수,TNA201600667,개인사업자,21600000,직접,0,신한은행,KR10
2018-12-31,063168439,(주)케이오에스,THI200801249,법인사업자,14400000,직접,2,우리은행,KR9
2018-12-31,072182493,거창소만주유소,TQD201800785,개인사업자,270000000,직접,2,경남은행,KR8
2018-12-31,071402006,"(주)신화오앤에프(Shinhwa O&F Co.,Ltd.)",TAQ201600272,법인사업자,380700000,직접,10,중소기업은행,KR12
2018-12-31,041044737,두리교역,THL201301086,개인사업자,88400000,직접,3,국민은행,KR9
2018-12-31,073056201,(주)구미우본정비,TPJ201500434,법인사업자,34765000,직접,5,농업협동조합,KR10
2018-12-31,045927009,안성약품(주),TOF201601174,법인사업자,10000000,직접,8,기타,KR9
2018-12-31,031693732,광동상사,TLB201300608,개인사업자,50000000,직접,5,기타,KR10
2018-12-31,061430211,만국주유소,TAI201500052,개인사업자,270000000,직접,7,기타,KR9
2018-12-31,076514313,(의료)예현의료재단,THD201800718,법인사업자,743400000,직접,25,국민은행,KR5
2018-12-31,066434623,(주)대양,TIG201700351,법인사업자,187000000,직접,16,중소기업은행,KR7
2018-12-31,045188521,vintextile,TAP201601714,개인사업자,7920000,직접,0,중소기업은행,KR7
2018-12-31,069436097,만복자동차,TME201200525,개인사업자,25500000,직접,1,중소기업은행,KR10
2018-12-31,068136479,번영종합상사,TMB201200550,개인사업자,75735000,직접,3,KEB하나은행,KR8
2018-12-31,073255947,(주)타이어커넥션,TJB201800202,법인사업자,360000000,직접,6,신한은행,KR7
2018-12-31,065075957,(기타)영농조합법인정담원,TOD201600384,법인사업자,72250000,직접,0,신한은행,KR6
2018-12-31,074580501,(주)비플렉스(BeflexInc.),TMH201700062,법인사업자,95000000,직접,7,KEB하나은행,KR12
2018-12-31,045961599,태일정공(광주점),TOJ201000850,개인사업자,38000000,직접,1,국민은행,KR7
2018-12-31,073502111,(주)평화장갑무역,TMB201800059,법인사업자,1000000000,직접,23,농업협동조합,KR7
2018-12-31,072934829,대정이엔씨(주),TME201500548,법인사업자,63000000,직접,11,우리은행,KR8
2018-12-31,073562203,(주)웰메이드인디안구미봉곡,TPA201800186,법인사업자,270000000,직접,10,KEB하나은행,KR4
2018-12-31,074106752,(주)비알인포텍,THE201800006,법인사업자,100000000,직접,34,중소기업은행,KR7
2018-12-31,060511607,대원특수화물(주),TNF200901306,법인사업자,14400000,직접,3,KEB하나은행,KR7
2018-12-31,070908763,부영건기,TLB201300323,개인사업자,19000000,직접,1,국민은행,KR12
2018-12-31,075462013,아이테크옵티칼,TPP201700489,개인사업자,100000000,직접,1,KEB하나은행,KR13
2018-12-31,020539878,삼원레미콘(주),TMK201800282,법인사업자,140000000,직접,12,중소기업은행,KR7
2018-12-31,038343904,(주)에스앤에이치이엔지,THV201500059,법인사업자,720000000,직접,17,KEB하나은행,KR9
2018-12-31,061081152,코사마트,TPI201600027,개인사업자,135000000,직접,1,대구은행,KR8
2018-12-31,075269805,거창할인마트,TQD201700583,개인사업자,90000000,직접,2,신한은행,KR8
2018-12-31,069366183,이천기업,TBI201200198,개인사업자,42500000,직접,0,부산은행,KR13
2018-12-31,076017030,(주)티제이,TMJ201800144,법인사업자,200000000,직접,3,신한은행,KR8
2018-12-31,072214439,더바이닐(The Vinyl),TSA201400271,개인사업자,25330000,직접,1,우리은행,KR9
2018-12-31,067306006,정예학원(동업),TJE201100014,개인사업자,24000000,직접,0,농업협동조합,KR13
2018-12-31,030064579,(주)유성정밀,TBG201500863,법인사업자,1048500000,직접,59,국민은행,KR10
2018-12-31,076264676,금강팩토리,TLB201800343,개인사업자,72000000,직접,1,중소기업은행,KR11
2018-12-31,033560766,부경기계공업(주),TQJ201400247,법인사업자,233200000,직접,5,부산은행,KR11
2018-12-31,069630437,부흥수산(동업),TLA201700380,개인사업자,9000000,직접,0,신한은행,KR7
2018-12-31,075213712,오성내츄럴,TLD201700223,개인사업자,180000000,직접,1,KEB하나은행,KR8
2018-12-31,004368599,(주)광덕전력,TPA201701389,법인사업자,240000000,직접,37,중소기업은행,KR7
2018-12-31,069710881,바이크인 (Bike'in),TAM201200913,개인사업자,12640000,위탁,0,중소기업은행,
2018-12-31,075088222,(주)금양,TOD201700297,법인사업자,150000000,직접,4,국민은행,KR14
2018-12-31,066818731,디자인예작(주),THA201400845,법인사업자,52000000,직접,7,중소기업은행,KR7
2018-12-31,069313291,(주)에이치디알,TSA201400312,법인사업자,14144000,직접,7,중소기업은행,KR9
2018-12-31,065851896,진일제관,THI201000180,개인사업자,24650000,직접,1,KEB하나은행,KR14
2018-12-31,063416246,국제모터스레커,TJA201300162,개인사업자,47600000,직접,0,KEB하나은행,KR9
2018-12-31,071757188,장가네장터,TPN201400064,개인사업자,50000000,직접,0,국민은행,KR15
2018-12-31,074840607,노형그랜드치과의원,TRA201700362,개인사업자,200000000,직접,0,중소기업은행,KR12
2018-12-31,063550131,중구정일학원,TAH201700106,개인사업자,44200000,직접,7,중소기업은행,KR9
2018-12-31,062054463,대동하이텍,THU201700553,개인사업자,80750000,직접,3,국민은행,KR9
2018-12-31,076559543,한국능력개발인증원(조합),TBC201800103,법인사업자,50000000,직접,2,신한은행,KR10
2018-12-31,023510438,선진산업,TIB201800170,개인사업자,17500000,위탁,6,국민은행,KR7
2018-12-31,074976212,(주)동인,TMA201700854,법인사업자,75000000,직접,7,중소기업은행,KR12
2018-12-31,018461356,닥터웰의원,TBA201700766,개인사업자,42500000,직접,3,농업협동조합,KR8
2018-12-31,064056278,(주)송정약품,TAM201600127,법인사업자,552500000,직접,18,우리은행,KR6
2018-12-31,067604119,프라임종합건설(주),TJA201800025,법인사업자,297500000,직접,13,중소기업은행,KR6
2018-12-31,068934309,해외서적,TPI201100978,개인사업자,11200000,직접,0,국민은행,KR12
2018-12-31,075826251,(주)깃털,QAC201801299,법인사업자,99000000,직접,6,신한은행,KR10
2018-12-31,071405223,(주)누리메딕스,THU201700735,법인사업자,252000000,직접,22,중소기업은행,KR7
2018-12-31,074692732,한국피씨엠(주),TIB201700252,법인사업자,99000000,직접,0,중소기업은행,KR7
2018-12-31,062716727,이불코리아,TPQ201600113,개인사업자,212500000,직접,8,국민은행,KR9
2018-12-31,061655290,한진TECH,TNB201200276,개인사업자,36000000,직접,1,전북은행,KR7
2018-12-31,043926536,대진상사,TAD200900360,개인사업자,33150000,직접,1,우리은행,KR12
2018-12-31,069117109,이니스프리익산영등점,TNF201200080,개인사업자,85000000,직접,2,전북은행,KR10
2018-12-31,075543547,(주)원미트푸드,THI201800611,법인사업자,144000000,직접,15,국민은행,KR9
2018-12-31,066783442,(주)삼영단열,TQH201700748,법인사업자,162000000,직접,3,부산은행,KR3
2018-12-31,074408528,(주)기분좋은주유소,TPO201600568,법인사업자,272000000,직접,4,중소기업은행,KR8
2018-12-31,063177763,비광하이텍(동업),TQJ201800662,개인사업자,83880000,직접,13,중소기업은행,KR7
2018-12-31,060282318,수형건설기계,HHS200900117,개인사업자,22500000,직접,1,농업협동조합,KR6
2018-12-31,071223337,케이디메딕스(주),TPE201800469,법인사업자,475000000,직접,0,기타,KR5
2018-12-31,073411781,(주)엠티엑스하이브리드,TPP201800053,법인사업자,96000000,직접,10,중소기업은행,KR9
2018-12-31,071120744,(주)대광축산,TIB201500651,법인사업자,51300000,직접,33,농업협동조합,KR9
2018-12-31,074099539,(주)월드레이저,THY201601072,법인사업자,96800000,직접,20,국민은행,KR6
2018-12-31,006232513,(주)윤퀼트,TAO201000582,법인사업자,40000000,위탁,2,국민은행,KR7
2018-12-31,023176393,대원냉동설비,TOE201000447,개인사업자,15470000,직접,1,광주은행,
2018-12-31,046699585,(주)월드평화관광,THZ201500487,법인사업자,212800000,직접,32,한국씨티은행,KR11
2018-12-31,061398890,제일상사,TPO201700033,개인사업자,76500000,직접,0,신한은행,KR9
2018-12-31,016274972,신양비니루공업사,TAP201800207,개인사업자,16800000,위탁,7,중소기업은행,KR5
2018-12-31,060482231,고창점기아오토큐,TNB201300080,개인사업자,93500000,직접,2,국민은행,KR7
2018-12-31,073226691,(주)모아드림,KPB201500063,법인사업자,300000000,직접,3,대구은행,KR12
2018-12-31,067805934,(주)오에스테크,TCD201500774,법인사업자,68000000,직접,13,신한은행,KR8
2018-12-31,074925302,홀드코리아,TIA201800960,개인사업자,285000000,직접,2,중소기업은행,KR7
2018-12-31,072637838,위드디자인,TPA201800388,개인사업자,45000000,직접,0,대구은행,KR2
2018-12-31,025459380,바이오라이프(주),THL201201191,법인사업자,40000000,직접,15,한국씨티은행,KR7
2018-12-31,074764615,(주)아스포메탈,THQ201700342,법인사업자,342000000,직접,8,중소기업은행,KR9
2018-12-31,061448504,상명스틸,TPD201800680,개인사업자,68000000,직접,0,대구은행,KR11
2018-12-31,071132376,아이디안경콘택트,TQH201300798,개인사업자,23085000,직접,2,농업협동조합,KR10
2018-12-31,071223968,우람물류,THG201700125,개인사업자,85000000,직접,4,우리은행,KR11
2018-12-31,067705513,나눔약국,TAW201300026,개인사업자,54000000,직접,1,국민은행,KR8
2018-12-31,074112869,MJ네트웍,TSA201600840,개인사업자,100000000,직접,1,우리은행,KR8
2018-12-31,076647028,(주)송라바이오메드,TAI201800643,법인사업자,108000000,직접,4,KEB하나은행,KR9
2018-12-31,007577455,(주)세인스페이스티에이치,TAZ200203144,법인사업자,167200000,직접,19,우리은행,KR8
2018-12-31,074501467,파이어킴(주),TMH201700044,법인사업자,300000000,직접,9,KEB하나은행,KR4
2018-12-31,061928972,(주)태영전기자재센타,QAC201500168,법인사업자,66406250,직접,4,한국스탠다드차타드,KR6
2018-12-31,073499897,와온주유소,TOD201600159,개인사업자,86400000,직접,3,우리은행,KR6
2018-12-31,071339920,데네브(DENEB),TAQ201300744,개인사업자,67500000,직접,0,한국씨티은행,KR6
2018-12-31,069760103,한국후로셀,TQA201200908,개인사업자,17000000,직접,2,우리은행,KR7
2018-12-31,064780939,(주)이넥스트아이,TAM201800403,법인사업자,166500000,직접,14,우리은행,KR4
2018-12-31,071502605,티아이씨텍(TIC Tech),THN201800726,개인사업자,90000000,직접,4,중소기업은행,KR10
2018-12-31,074574203,(주)케이무역,TIK201700112,법인사업자,90000000,직접,1,신한은행,KR9
2018-12-31,068482356,경안콘크리트,TPN201700476,개인사업자,80000000,직접,8,대구은행,KR10
2018-12-31,076259241,(주)지인스건설,TNC201800235,법인사업자,81000000,직접,4,농업협동조합,KR8
2018-12-31,067567308,(주)엘엠테크,TIA201700161,법인사업자,200000000,직접,11,중소기업은행,KR4
2018-12-31,067504002,세미텍엔지니어링,THS201600232,개인사업자,90000000,직접,10,우리은행,KR7
2018-12-31,065463404,대운농장,TIK201700573,개인사업자,17600000,위탁,0,중소기업은행,
2018-12-31,075155676,(주)덕일섬유,TQJ201700551,법인사업자,300000000,직접,38,우리은행,KR5
2018-12-31,042788199,(주)이넥스해운항공,TBA201800285,법인사업자,547200000,직접,15,부산은행,KR7
2018-12-31,075309192,평화,TPP201800135,개인사업자,135000000,직접,4,우리은행,KR8
2018-12-31,071413956,(주)씨아이씨로지스틱,THD201600255,법인사업자,200000000,직접,20,국민은행,KR7
2018-12-31,070564835,아산가톨릭정형외과,TMB201800346,개인사업자,88200000,직접,12,중소기업은행,KR9
2018-12-31,047015524,(주)대륙,TPE201700290,법인사업자,810000000,직접,77,KEB하나은행,KR5
2018-12-31,070932674,스마트택시(합자),TJC201800147,법인사업자,75650000,직접,37,우리은행,KR9
2018-12-31,074863956,용한한의원,TAT201700140,개인사업자,90000000,직접,0,신한은행,KR14
2018-12-31,073619622,(주)건우이엔씨,TIK201700525,법인사업자,100000000,위탁,1,중소기업은행,
2018-12-31,071410849,대창수산,TOG201600775,개인사업자,42500000,직접,0,신한은행,KR10
2018-12-31,004652920,비트,TNC201600613,개인사업자,68000000,직접,2,KEB하나은행,KR9
2018-12-31,075877572,(주)코아소프트,TAO201800129,법인사업자,450000000,직접,17,국민은행,KR4
2018-12-31,064819486,(주)멜퍼,TAN201500283,법인사업자,8500000,직접,7,우리은행,KR5
2018-12-31,042838188,영창파이프(주),TAQ201300201,법인사업자,180200000,직접,4,신한은행,KR7
2018-12-31,070318609,(주)다원에프에이,TBG201401096,법인사업자,72000000,직접,2,신한은행,KR10
2018-12-31,070028481,U.D.C,TAM201200873,개인사업자,20400000,직접,0,신한은행,KR5
