연도,고객번호,기업체명,원장번호,개인법인사업자구분명,보증잔액,직위재구분
2018-12-31,081919048,(주)이넥,QID201593153,법인사업자,166500000,직접
2018-12-31,058538455,티아,MFS200584000,개인사업자,90000000,직접
2018-12-31,067403183,(주)케이,LSZ200283396,법인사업자,90000000,직접
2018-12-31,016945888,경안,GJQ201426393,개인사업자,80000000,직접
2018-12-31,049090647,(주)지인,JSC201476999,법인사업자,81000000,직접
2018-12-31,068829898,(주)엘엠,BMB201559091,법인사업자,200000000,직접
2018-12-31,078141418,세미,HMT201680760,개인사업자,90000000,직접
2018-12-31,013952238,대운,EFU202150701,개인사업자,17600000,위탁
2018-12-31,013454156,(주)덕일,RCD200985868,법인사업자,300000000,직접
2018-12-31,085198712,(주)이넥,WCT201020892,법인사업자,547200000,직접
2018-12-31,069390657,평화,TZD200387581,개인사업자,135000000,직접
2018-12-31,075120844,(주)씨아,SDU202209749,법인사업자,200000000,직접
2018-12-31,074676429,아산,TJX201818240,개인사업자,88200000,직접
2018-12-31,070773880,(주)대륙,VNJ200408977,법인사업자,810000000,직접
2018-12-31,055234649,스마,RNC200329321,법인사업자,75650000,직접
2018-12-31,011193723,용한,LDW202093372,개인사업자,90000000,직접
2018-12-31,032605483,(주)건우,KMZ200528623,법인사업자,100000000,위탁
2018-12-31,034466903,대창,YYB201440846,개인사업자,42500000,직접
2018-12-31,043118310,비트,KDX201087732,개인사업자,68000000,직접
2018-12-31,011446944,(주)코아,MYU200683813,법인사업자,450000000,직접
2018-12-31,081783966,(주)멜퍼,GWH201802576,법인사업자,8500000,직접
2018-12-31,046887564,영창,CHF202253476,법인사업자,180200000,직접
2018-12-31,012619265,(주)다원,IUH201058377,법인사업자,72000000,직접
2018-12-31,017336035,U.,FBS201148594,개인사업자,20400000,직접
2018-12-31,084859444,인터,NLJ201801616,개인사업자,14450000,직접
2018-12-31,035153982,(주)유신,PFP202237167,법인사업자,72000000,직접
2018-12-31,038948475,한솔,PSI201368103,개인사업자,8500000,직접
2018-12-31,063325288,제주,CYF200725454,법인사업자,127500000,직접
2018-12-31,020013548,우주,ZLT200818063,개인사업자,20023200,직접
2018-12-31,011763352,(주)엠제,PLN201218980,법인사업자,270000000,직접
2018-12-31,015295557,(주)금호,DOY201630598,법인사업자,288000000,직접
2018-12-31,013538597,(주)에스,VEG200776085,법인사업자,400000000,직접
2018-12-31,059995457,(주)삼성,HHD200022319,법인사업자,225000000,직접
2018-12-31,061937059,(주)정현,WWO200779545,법인사업자,30400000,직접
2018-12-31,078848338,유시,YHL200724141,개인사업자,100000000,직접
2018-12-31,068748540,(주)천일,RYG200808353,법인사업자,243000000,직접
2018-12-31,088811157,한울,GGL201427344,개인사업자,22950000,직접
2018-12-31,020046016,(주)태성,XBI200512629,법인사업자,76500000,직접
2018-12-31,061435604,(주)원케,BZU201674360,법인사업자,900000000,직접
2018-12-31,022762355,(주)양강,QME200323828,법인사업자,297000000,직접
2018-12-31,089858565,가람,LHP201105304,개인사업자,24800000,직접
2018-12-31,075250837,(조합)영어,RHJ201302774,법인사업자,144500000,직접
2018-12-31,032198940,(주)씨에,KGS200788529,법인사업자,232000000,직접
2018-12-31,086988522,(주)듀라,WJG200245773,법인사업자,72000000,직접
2018-12-31,035805691,원일,ITV201982054,개인사업자,29160000,직접
2018-12-31,029068171,(주)다인,FOS201523114,법인사업자,88560000,직접
2018-12-31,023786965,대한,FXH200935337,개인사업자,50000000,직접
2018-12-31,069079556,(주)인텍,XBB201035880,법인사업자,212500000,직접
2018-12-31,012840349,다한,STY201552628,개인사업자,85000000,직접
2018-12-31,049132291,성원,CXR201995085,법인사업자,270000000,직접
2018-12-31,046935663,나들,YQJ201581403,개인사업자,175500000,직접
2018-12-31,074516244,(주)림플,ZUG200619043,법인사업자,75600000,직접
2018-12-31,021855025,(주)디엠,BJW201705771,법인사업자,630000000,직접
2018-12-31,068534228,시화,XPS202165180,개인사업자,90000000,직접
2018-12-31,060668334,파이,XIW201905022,법인사업자,100000000,직접
2018-12-31,081196495,경기,YXR201456620,개인사업자,161500000,직접
2018-12-31,060747435,하나,XPH200049617,개인사업자,4000000,직접
2018-12-31,078655948,경신,OWC201290582,개인사업자,135000000,직접
2018-12-31,013740857,(주)디에,CEX200485462,법인사업자,270000000,직접
2018-12-31,082651079,태산,QGU200975979,개인사업자,95000000,직접
2018-12-31,039263888,(주)대일,NCK201751740,법인사업자,520000000,직접
2018-12-31,040144172,(주)삼육,PZF200289769,법인사업자,650250000,직접
2018-12-31,014794986,중원,MGB202192385,개인사업자,25500000,직접
2018-12-31,018403470,크로,MIF201102019,개인사업자,30000000,직접
2018-12-31,011376071,경동,CPI200189425,개인사업자,14450000,직접
2018-12-31,053205380,황강,BHE200865650,개인사업자,25500000,직접
2018-12-31,078514660,정동,WCX201447402,법인사업자,180000000,직접
2018-12-31,029108692,한스,OKW201731170,개인사업자,48000000,직접
2018-12-31,040400586,하이,HMV201016751,개인사업자,100000000,직접
2018-12-31,068479097,(주)제니,YLF201880098,법인사업자,68800000,직접
2018-12-31,081553360,카맥,ZIK201547302,개인사업자,180000000,직접
2018-12-31,044410547,태성,GSO200325598,개인사업자,161500000,직접
2018-12-31,021637182,서울,LLE201673106,개인사업자,42500000,직접
2018-12-31,046534921,로얄,GBU201541364,법인사업자,98800000,직접
2018-12-31,053451015,가람,EDW200207151,개인사업자,62050000,직접
2018-12-31,087421076,(주)동서,EKR201059799,법인사업자,180000000,직접
2018-12-31,051888749,(주)노아,CNI200853012,법인사업자,297000000,직접
2018-12-31,038394568,(주)주연,NPC200454075,법인사업자,120000000,직접
2018-12-31,079048121,일성,JUK201165895,개인사업자,120000000,직접
2018-12-31,057932112,잇츠,OOO201518486,개인사업자,100000000,직접
2018-12-31,023664408,(주)가치,QJR200748343,법인사업자,30000000,직접
2018-12-31,040250677,(주)준하,DXJ201937606,법인사업자,221000000,직접
2018-12-31,050843355,(주)피알,YTM201087287,법인사업자,481950000,직접
2018-12-31,025146282,서남,KHW200449585,개인사업자,107200000,직접
2018-12-31,018003353,(주)신화,JXD200154630,법인사업자,945000000,직접
2018-12-31,075784644,(주)우정,CTI200834463,법인사업자,405000000,직접
2018-12-31,065530850,(주)현대,CXR201374591,법인사업자,344000000,직접
2018-12-31,068262912,오휘,EXY202260226,개인사업자,50000000,직접
2018-12-31,038255644,서원,QKF201345459,개인사업자,20720000,직접
2018-12-31,088339599,엠파,LMV202099131,개인사업자,110000000,직접
2018-12-31,023030595,(주)부연,WYB200841126,법인사업자,153000000,직접
2018-12-31,066712900,상미,MMC201497820,법인사업자,243000000,직접
2018-12-31,071279248,TM,XEX200784725,개인사업자,61200000,직접
2018-12-31,029430600,분당,UGV201804603,개인사업자,99000000,직접
2018-12-31,070179266,에스,FTI202106836,개인사업자,19890000,직접
2018-12-31,050499598,밀리,CLC200285948,개인사업자,17000000,직접
2018-12-31,049159622,에스,BPJ201063616,개인사업자,76500000,직접
2018-12-31,059975776,(주)유월,QRS201676793,법인사업자,135000000,직접
2018-12-31,072655360,신흥,ZFW200876801,개인사업자,42500000,직접
2018-12-31,045477402,(주)엠피,KRW200403333,법인사업자,90000000,직접
2018-12-31,060990719,(주)디엔,UPH200763155,법인사업자,64000000,직접
2018-12-31,043438071,(주)아스,SRR201864166,법인사업자,315000000,직접
2018-12-31,042054356,(주)위즈,BWV201420939,법인사업자,162000000,직접
2018-12-31,069352740,정인,DXO201154935,개인사업자,80750000,직접
2018-12-31,082575002,지엠,WHM201148384,법인사업자,96800000,직접
2018-12-31,025676533,명성,YOF200746582,개인사업자,32000000,직접
2018-12-31,074105428,범진,UKJ201632029,법인사업자,112000000,직접
2018-12-31,024720862,(주)멀티,GLI201359999,법인사업자,297000000,직접
2018-12-31,039907392,휴록,SPD200558502,법인사업자,90000000,직접
2018-12-31,057194699,(주)어플,RGO200066416,법인사업자,700000000,직접
2018-12-31,034723059,(주)건국,OEC200716745,법인사업자,38250000,직접
2018-12-31,029620293,인포,YVC201624520,법인사업자,100000000,직접
2018-12-31,025468895,한마,DZF200127879,개인사업자,57760000,직접
2018-12-31,021875538,(주)팍스,LRW201665428,법인사업자,127500000,직접
2018-12-31,051335722,토마,VOG200519967,법인사업자,99000000,직접
2018-12-31,073146416,동보,CCG200629067,개인사업자,100000000,직접
2018-12-31,088775314,(주)새한,YNF200495333,법인사업자,109600000,직접
2018-12-31,059691810,(주)기상,FLH202252897,법인사업자,144000000,직접
2018-12-31,032513275,(주)노트,QKV200695743,법인사업자,99000000,직접
2018-12-31,052987971,나곡,NRY202175012,개인사업자,76500000,직접
2018-12-31,031953984,(주)그린,USR200826436,법인사업자,360000000,직접
2018-12-31,016344739,코엘,CCP201905969,개인사업자,995500000,직접
2018-12-31,083934926,(주)클릭,HLQ200481618,법인사업자,67000000,직접
2018-12-31,023435268,세븐,TIV201504235,법인사업자,84000000,직접
2018-12-31,080115503,(주)알퐁,GER201294402,법인사업자,382500000,직접
2018-12-31,069006758,바른,JFT201866334,법인사업자,135000000,직접
2018-12-31,022323585,(주)하나,XZF201471056,법인사업자,63000000,직접
2018-12-31,034252371,(주)베란,XKQ201730514,법인사업자,100000000,직접
2018-12-31,054543449,대성,EEG201084423,개인사업자,20000000,수탁(청년재단)
2018-12-31,015790361,(주)블루,EQJ202126814,법인사업자,299250000,직접
2018-12-31,073439485,(주)엘원,JBM201630290,법인사업자,630000000,직접
2018-12-31,084400106,(주)미디,ZYY201463172,법인사업자,350000000,직접
2018-12-31,015204810,태화,TEO202067548,개인사업자,495000000,직접
2018-12-31,032587849,사랑,FDX200358881,개인사업자,99000000,직접
2018-12-31,051670843,지피,VUW201079824,개인사업자,158200000,직접
2018-12-31,087204261,거성,KOT200197439,개인사업자,6400000,직접
2018-12-31,066722859,준테,VOD200128118,개인사업자,48000000,위탁
2018-12-31,027656221,극동,YKQ201684381,개인사업자,39950000,직접
2018-12-31,064247891,우성,MZK201921996,개인사업자,8000000,직접
2018-12-31,022522879,대원,HVY200156550,법인사업자,49500000,직접
2018-12-31,079863450,웰프,LVT200302774,개인사업자,28800000,직접
2018-12-31,076672557,(주)포커,YDC201167133,법인사업자,112500000,직접
2018-12-31,025917736,(주)아프,WIV201518309,법인사업자,297000000,직접
2018-12-31,014188049,에스,OLC202126197,개인사업자,81600000,직접
2018-12-31,070599395,동영,CRR200662433,법인사업자,200000000,직접
2018-12-31,088993604,(주)비엘,MRQ200730691,법인사업자,20400000,직접
2018-12-31,023416805,아이,CUS201327388,개인사업자,150000000,직접
2018-12-31,055163595,(주)이엔,WKR200849268,법인사업자,400000000,직접
2018-12-31,066970602,(주)루켄,MUB200092525,법인사업자,1000000000,직접
2018-12-31,044495606,선진,ZXK201745298,개인사업자,100000000,직접
2018-12-31,056802843,정원,YZF200416616,개인사업자,90000000,직접
2018-12-31,037489196,(주)비앤,ZTR201205192,법인사업자,45000000,직접
2018-12-31,059203758,(주)메타,SKR200848704,법인사업자,100000000,위탁
2018-12-31,046275107,(주)삼우,LHE201735220,법인사업자,170000000,직접
2018-12-31,083512544,파인,JTE201193995,개인사업자,275000000,직접
2018-12-31,066117885,대창,VDI200864183,개인사업자,100000000,직접
2018-12-31,044562203,부흥,SWE202294801,개인사업자,63000000,직접
2018-12-31,043146204,광장,ESJ200619347,법인사업자,427500000,직접
2018-12-31,041750181,현대,IJW201665689,개인사업자,42500000,직접
2018-12-31,044690693,(주)현대,CMQ200887997,법인사업자,810000000,직접
2018-12-31,087763802,(주)삼광,TXJ201052232,법인사업자,270000000,직접
2018-12-31,069473577,남영,GNL200909107,개인사업자,37399995,직접
2018-12-31,028549314,(주)한국,XQW200508126,법인사업자,540000000,직접
2018-12-31,032381330,언약,TVD201158223,개인사업자,51000000,직접
2018-12-31,018935658,은주,ESP200083275,개인사업자,172800000,직접
2018-12-31,047568620,(주)정공,YCD200702815,법인사업자,297500000,직접
2018-12-31,034626279,(주)블리,JIJ201039847,법인사업자,356000000,직접
2018-12-31,029314257,대륙,WVY200873981,개인사업자,18000000,직접
2018-12-31,086991889,성진,OWN200815896,개인사업자,32000000,위탁
2018-12-31,021044605,(주)대원,DVW200852105,법인사업자,90000000,직접
2018-12-31,023317796,(주)한결,IVR200626203,법인사업자,1105511200,직접
2018-12-31,065035228,(주)이엠,FNK201159588,법인사업자,194400000,직접
2018-12-31,065129581,(주)삼림,MUY200582281,법인사업자,576000000,직접
2018-12-31,073515182,(주)명창,OPT202054582,법인사업자,297000000,직접
2018-12-31,042439947,(주)신운,JKM201540728,법인사업자,170000000,직접
2018-12-31,030031565,맥스,HVG200281855,법인사업자,84150000,직접
2018-12-31,046957260,인택,GYW201107732,개인사업자,80000000,직접
2018-12-31,053905636,하나,UPD200850227,개인사업자,40500000,직접
2018-12-31,031381930,(주)청우,FUX201343901,법인사업자,32400000,직접
2018-12-31,061071799,(주)토모,JHG200664716,법인사업자,350000000,직접
2018-12-31,033585241,극동,NEY200369439,개인사업자,96000000,직접
2018-12-31,076521594,삼신,ONK201438161,개인사업자,32400000,직접
2018-12-31,051531338,(주)씨케,RQE202127904,법인사업자,180000000,직접
2018-12-31,018271600,밝은,UOI202153752,개인사업자,100000000,직접
2018-12-31,074479031,(주)에이,XRS200674762,법인사업자,260293680,직접
2018-12-31,065065867,에덴,LPY201101121,개인사업자,56000000,위탁
2018-12-31,037835381,광주,KGJ201111429,개인사업자,23200000,직접
2018-12-31,034782768,연세,PVB201905916,개인사업자,427500000,직접
2018-12-31,036257172,흥보,EHV200621110,개인사업자,36000000,직접
2018-12-31,027164858,하나,HOY200186448,개인사업자,32000000,직접
2018-12-31,073833806,폴그,OMH200334934,법인사업자,476000000,직접
2018-12-31,053253155,(주)농수,ZLD201023357,법인사업자,665000000,직접
2018-12-31,047243672,(주)명신,HEU201714567,법인사업자,252160000,직접
2018-12-31,028556868,영일,IRE202190714,개인사업자,46750000,직접
2018-12-31,061543606,동성,CCV202085630,개인사업자,112000000,직접
2018-12-31,077621871,(주)영일,OLW201526432,법인사업자,459000000,직접
2018-12-31,084260523,(주)엘지,QMC202183565,법인사업자,100000000,직접
2018-12-31,051723588,고성,FFI200433260,개인사업자,22500000,직접
2018-12-31,087561393,(주)세종,UUW201103194,법인사업자,67200000,직접
2018-12-31,054278475,제일,CFG201043880,개인사업자,216000000,직접
2018-12-31,067194118,진원,JPZ200752155,개인사업자,95000000,직접
2018-12-31,078327621,햇잎,OYD201771067,개인사업자,25650000,직접
2018-12-31,027405345,주주,UPQ201389912,개인사업자,13770000,직접
2018-12-31,011452539,SH,HGW200558051,개인사업자,13680000,직접
2018-12-31,036145684,산호,SMK201826189,법인사업자,160000000,직접
